BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	24
Frequency:    	100 Hz
Frames:       	555
Start time:   	0.000

 Frame	 Time	      c7.X	      c7.Y	      c7.Z	r should.X	r should.Y	r should.Z	l should.X	l should.Y	l should.Z	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	  l asis.X	  l asis.Y	  l asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	  l heel.X	  l heel.Y	  l heel.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	   r met.X	   r met.Y	   r met.Z	    [P0].X	    [P0].Y	    [P0].Z	    [P1].X	    [P1].Y	    [P1].Z	
   511	5.110	  0.336465	  1.470914	  0.183215	  0.279640	  1.433503	  0.039249	  0.276614	  1.449400	  0.330477	  0.435580	  0.963299	  0.192977	  0.194071	  0.944549	  0.041716	  0.217090	  0.940153	  0.372457	  0.302574	  0.823166	  0.005942	  0.330710	  0.862778	  0.407637	  0.307254	  0.582871	 -0.059517	  0.287800	  0.478460	  0.042659	  0.285673	  0.549951	  0.465226	  0.313501	  0.481908	  0.362993	  0.318910	  0.430634	  0.367994	  0.301888	  0.436991	  0.039403	  0.315181	  0.290972	 -0.002614	  0.360163	  0.072508	  0.057053	  0.326964	  0.267245	  0.399131	  0.350380	  0.074949	  0.334077	  0.393200	  0.025574	  0.275357	  0.242631	  0.021946	  0.363458	  0.410451	  0.027824	  0.118592	  0.250119	  0.028981	  0.037123	  0.316337	  0.006459	  0.218873	 -0.242425	  0.009478	  0.183805	
   512	5.120	  0.336484	  1.470930	  0.183106	  0.279764	  1.433512	  0.039108	  0.276624	  1.449410	  0.330342	  0.435543	  0.963293	  0.192858	  0.194041	  0.944599	  0.041597	  0.217253	  0.940181	  0.372361	  0.302557	  0.823154	  0.005813	  0.330866	  0.862783	  0.407509	  0.307283	  0.582845	 -0.059617	  0.287832	  0.478445	  0.042587	  0.285636	  0.549978	  0.465146	  0.313519	  0.481926	  0.362945	  0.318954	  0.430650	  0.367936	  0.301922	  0.436992	  0.039308	  0.315195	  0.290948	 -0.002688	  0.360195	  0.072512	  0.057048	  0.326965	  0.267269	  0.399082	  0.350386	  0.074946	  0.334064	  0.393170	  0.025555	  0.275354	  0.242620	  0.021921	  0.363459	  0.410421	  0.027795	  0.118572	  0.250114	  0.028964	  0.037099	  0.316403	  0.006463	  0.218516	 -0.242660	  0.009480	  0.183777	
   513	5.130	  0.336528	  1.470930	  0.182963	  0.279882	  1.433517	  0.038971	  0.276582	  1.449409	  0.330185	  0.435568	  0.963300	  0.192739	  0.194060	  0.944604	  0.041474	  0.217399	  0.940203	  0.372263	  0.302582	  0.823141	  0.005700	  0.330971	  0.862791	  0.407384	  0.307322	  0.582829	 -0.059708	  0.287901	  0.478460	  0.042506	  0.285626	  0.550012	  0.465088	  0.313537	  0.481962	  0.362897	  0.318999	  0.430651	  0.367886	  0.301955	  0.436984	  0.039231	  0.315260	  0.290941	 -0.002764	  0.360239	  0.072501	  0.057037	  0.327025	  0.267280	  0.399040	  0.350380	  0.074947	  0.334047	  0.393180	  0.025569	  0.275345	  0.242625	  0.021926	  0.363462	  0.410442	  0.027791	  0.118564	  0.250143	  0.028957	  0.037081	  0.317198	  0.006462	  0.218335	 -0.242406	  0.009478	  0.183787	
   514	5.140	  0.336652	  1.470949	  0.182814	  0.280003	  1.433534	  0.038830	  0.276619	  1.449411	  0.330050	  0.435594	  0.963310	  0.192615	  0.194141	  0.944615	  0.041359	  0.217569	  0.940226	  0.372165	  0.302591	  0.823123	  0.005576	  0.331094	  0.862817	  0.407242	  0.307387	  0.582814	 -0.059796	  0.287968	  0.478471	  0.042442	  0.285650	  0.550032	  0.465044	  0.313580	  0.481983	  0.362850	  0.319049	  0.430654	  0.367842	  0.302005	  0.436980	  0.039158	  0.315300	  0.290927	 -0.002844	  0.360218	  0.072482	  0.057020	  0.327079	  0.267300	  0.398991	  0.350392	  0.074968	  0.334037	  0.393221	  0.025581	  0.275336	  0.242595	  0.021937	  0.363447	  0.410470	  0.027794	  0.118568	  0.250150	  0.028952	  0.037061	  0.318054	  0.006459	  0.218193	 -0.242368	  0.009477	  0.183872	
   515	5.150	  0.336779	  1.470972	  0.182688	  0.280123	  1.433552	  0.038705	  0.276645	  1.449421	  0.329933	  0.435687	  0.963312	  0.192469	  0.194100	  0.944664	  0.041253	  0.217769	  0.940232	  0.372088	  0.302603	  0.823106	  0.005437	  0.331165	  0.862801	  0.407088	  0.307412	  0.582787	 -0.059891	  0.287997	  0.478465	  0.042378	  0.285637	  0.550038	  0.464992	  0.313656	  0.482008	  0.362798	  0.319085	  0.430656	  0.367781	  0.302070	  0.436979	  0.039091	  0.315334	  0.290899	 -0.002883	  0.360186	  0.072458	  0.057007	  0.327143	  0.267326	  0.398946	  0.350400	  0.074964	  0.334031	  0.393233	  0.025588	  0.275332	  0.242573	  0.021953	  0.363415	  0.410470	  0.027787	  0.118565	  0.250142	  0.028925	  0.037038	  0.318457	  0.006461	  0.217894	 -0.242372	  0.009477	  0.183884	
   516	5.160	  0.336926	  1.470973	  0.182562	  0.280228	  1.433570	  0.038585	  0.276660	  1.449438	  0.329828	  0.435829	  0.963320	  0.192331	  0.194081	  0.944695	  0.041163	  0.217900	  0.940241	  0.371999	  0.302613	  0.823113	  0.005314	  0.331297	  0.862794	  0.406938	  0.307437	  0.582775	 -0.059973	  0.288038	  0.478465	  0.042298	  0.285662	  0.550048	  0.464944	  0.313704	  0.482027	  0.362753	  0.319124	  0.430663	  0.367734	  0.302109	  0.436974	  0.039013	  0.315393	  0.290897	 -0.002924	  0.360191	  0.072456	  0.057000	  0.327189	  0.267332	  0.398904	  0.350432	  0.074980	  0.334016	  0.393246	  0.025593	  0.275331	  0.242602	  0.021951	  0.363422	  0.410442	  0.027781	  0.118561	  0.250117	  0.028928	  0.037050	  0.318582	  0.006463	  0.217696	 -0.242425	  0.009479	  0.183787	
   517	5.170	  0.337132	  1.470975	  0.182428	  0.280293	  1.433587	  0.038468	  0.276651	  1.449443	  0.329693	  0.435973	  0.963335	  0.192206	  0.194074	  0.944729	  0.041069	  0.217977	  0.940235	  0.371880	  0.302660	  0.823133	  0.005169	  0.331398	  0.862789	  0.406835	  0.307439	  0.582772	 -0.060072	  0.288100	  0.478463	  0.042241	  0.285700	  0.550071	  0.464897	  0.313748	  0.482043	  0.362703	  0.319161	  0.430661	  0.367683	  0.302138	  0.436960	  0.038948	  0.315433	  0.290895	 -0.002979	  0.360201	  0.072442	  0.056994	  0.327209	  0.267335	  0.398850	  0.350428	  0.074975	  0.334014	  0.393218	  0.025565	  0.275341	  0.242574	  0.021943	  0.363435	  0.410462	  0.027797	  0.118557	  0.250127	  0.028914	  0.037055	  0.318678	  0.006469	  0.217221	 -0.242443	  0.009479	  0.183787	
   518	5.180	  0.337259	  1.470995	  0.182294	  0.280339	  1.433596	  0.038355	  0.276696	  1.449452	  0.329588	  0.436153	  0.963360	  0.192100	  0.194165	  0.944739	  0.041013	  0.218105	  0.940229	  0.371763	  0.302796	  0.823166	  0.005024	  0.331485	  0.862782	  0.406717	  0.307431	  0.582769	 -0.060157	  0.288169	  0.478446	  0.042180	  0.285756	  0.550100	  0.464852	  0.313822	  0.482061	  0.362655	  0.319211	  0.430654	  0.367629	  0.302160	  0.436942	  0.038884	  0.315481	  0.290882	 -0.003041	  0.360220	  0.072428	  0.056979	  0.327255	  0.267360	  0.398796	  0.350427	  0.074962	  0.334004	  0.393204	  0.025556	  0.275342	  0.242572	  0.021930	  0.363436	  0.410440	  0.027783	  0.118544	  0.250118	  0.028924	  0.037044	  0.318862	  0.006473	  0.216787	 -0.242443	  0.009478	  0.183805	
   519	5.190	  0.337376	  1.471012	  0.182175	  0.280410	  1.433602	  0.038256	  0.276773	  1.449469	  0.329488	  0.436326	  0.963383	  0.191990	  0.194171	  0.944799	  0.040936	  0.218256	  0.940247	  0.371658	  0.302942	  0.823191	  0.004903	  0.331598	  0.862778	  0.406577	  0.307430	  0.582744	 -0.060240	  0.288227	  0.478434	  0.042110	  0.285861	  0.550115	  0.464810	  0.313872	  0.482072	  0.362593	  0.319260	  0.430655	  0.367576	  0.302204	  0.436963	  0.038828	  0.315555	  0.290872	 -0.003082	  0.360212	  0.072411	  0.056982	  0.327309	  0.267386	  0.398750	  0.350416	  0.074964	  0.333982	  0.393215	  0.025544	  0.275321	  0.242595	  0.021936	  0.363428	  0.410440	  0.027772	  0.118540	  0.250109	  0.028933	  0.037038	  0.320046	  0.006468	  0.216777	 -0.242443	  0.009479	  0.183787	
   520	5.200	  0.337525	  1.471035	  0.182085	  0.280428	  1.433603	  0.038150	  0.276851	  1.449455	  0.329386	  0.436474	  0.963392	  0.191875	  0.194202	  0.944855	  0.040863	  0.218416	  0.940247	  0.371579	  0.303050	  0.823169	  0.004802	  0.331720	  0.862786	  0.406455	  0.307450	  0.582716	 -0.060316	  0.288313	  0.478442	  0.042042	  0.285923	  0.550141	  0.464758	  0.313990	  0.482073	  0.362554	  0.319314	  0.430650	  0.367521	  0.302239	  0.436959	  0.038784	  0.315625	  0.290873	 -0.003129	  0.360201	  0.072404	  0.056972	  0.327409	  0.267412	  0.398690	  0.350406	  0.074962	  0.333967	  0.393162	  0.025503	  0.275300	  0.242557	  0.021938	  0.363423	  0.410460	  0.027782	  0.118557	  0.250122	  0.028942	  0.037047	  0.320493	  0.006469	  0.216538	 -0.242425	  0.009479	  0.183787	
   521	5.210	  0.337618	  1.471049	  0.182006	  0.280416	  1.433600	  0.038038	  0.276875	  1.449448	  0.329294	  0.436588	  0.963386	  0.191767	  0.194270	  0.944855	  0.040811	  0.218556	  0.940245	  0.371498	  0.303217	  0.823177	  0.004710	  0.331885	  0.862802	  0.406348	  0.307528	  0.582708	 -0.060376	  0.288378	  0.478434	  0.041983	  0.285973	  0.550175	  0.464695	  0.314068	  0.482104	  0.362510	  0.319375	  0.430655	  0.367474	  0.302300	  0.436947	  0.038734	  0.315675	  0.290867	 -0.003175	  0.360219	  0.072391	  0.056969	  0.327503	  0.267450	  0.398650	  0.350435	  0.074970	  0.333969	  0.393156	  0.025486	  0.275291	  0.242560	  0.021942	  0.363421	  0.410474	  0.027785	  0.118563	  0.250113	  0.028944	  0.037045	  0.321422	  0.006466	  0.216432	 -0.242406	  0.009479	  0.183768	
   522	5.220	  0.337655	  1.471047	  0.181909	  0.280430	  1.433605	  0.037946	  0.276938	  1.449441	  0.329194	  0.436709	  0.963400	  0.191690	  0.194307	  0.944876	  0.040778	  0.218700	  0.940240	  0.371433	  0.303384	  0.823184	  0.004625	  0.332005	  0.862805	  0.406255	  0.307601	  0.582703	 -0.060436	  0.288439	  0.478419	  0.041910	  0.286036	  0.550185	  0.464644	  0.314145	  0.482120	  0.362474	  0.319455	  0.430653	  0.367417	  0.302381	  0.436947	  0.038684	  0.315711	  0.290859	 -0.003218	  0.360229	  0.072364	  0.056969	  0.327593	  0.267465	  0.398620	  0.350471	  0.074969	  0.333976	  0.393174	  0.025485	  0.275295	  0.242580	  0.021935	  0.363428	  0.410472	  0.027772	  0.118556	  0.250134	  0.028908	  0.037026	  0.321370	  0.006475	  0.215702	 -0.242575	  0.009480	  0.183759	
   523	5.230	  0.337739	  1.471057	  0.181842	  0.280461	  1.433604	  0.037863	  0.277010	  1.449444	  0.329102	  0.436807	  0.963413	  0.191611	  0.194401	  0.944876	  0.040750	  0.218783	  0.940215	  0.371342	  0.303588	  0.823210	  0.004549	  0.332131	  0.862830	  0.406170	  0.307690	  0.582680	 -0.060491	  0.288515	  0.478424	  0.041852	  0.286064	  0.550196	  0.464587	  0.314260	  0.482128	  0.362421	  0.319526	  0.430656	  0.367368	  0.302430	  0.436934	  0.038644	  0.315726	  0.290854	 -0.003264	  0.360212	  0.072344	  0.056953	  0.327696	  0.267485	  0.398562	  0.350500	  0.074954	  0.333973	  0.393161	  0.025458	  0.275288	  0.242592	  0.021947	  0.363420	  0.410465	  0.027753	  0.118552	  0.250131	  0.028905	  0.037003	  0.321879	  0.006477	  0.215344	 -0.242406	  0.009479	  0.183768	
   524	5.240	  0.337789	  1.471053	  0.181759	  0.280504	  1.433594	  0.037782	  0.277112	  1.449449	  0.329044	  0.436910	  0.963409	  0.191525	  0.194527	  0.944860	  0.040731	  0.218893	  0.940210	  0.371253	  0.303772	  0.823246	  0.004484	  0.332294	  0.862872	  0.406088	  0.307797	  0.582663	 -0.060554	  0.288591	  0.478428	  0.041789	  0.286129	  0.550201	  0.464553	  0.314388	  0.482138	  0.362377	  0.319594	  0.430653	  0.367341	  0.302457	  0.436934	  0.038581	  0.315754	  0.290839	 -0.003298	  0.360214	  0.072336	  0.056936	  0.327783	  0.267507	  0.398526	  0.350505	  0.074943	  0.333967	  0.393172	  0.025456	  0.275284	  0.242597	  0.021954	  0.363418	  0.410426	  0.027726	  0.118535	  0.250163	  0.028905	  0.036986	  0.322700	  0.006479	  0.214902	 -0.242519	  0.009478	  0.183844	
   525	5.250	  0.337847	  1.471059	  0.181689	  0.280545	  1.433611	  0.037710	  0.277215	  1.449429	  0.328982	  0.437063	  0.963422	  0.191456	  0.194626	  0.944835	  0.040699	  0.219001	  0.940189	  0.371154	  0.303940	  0.823255	  0.004429	  0.332467	  0.862918	  0.406014	  0.307909	  0.582656	 -0.060616	  0.288652	  0.478426	  0.041722	  0.286210	  0.550217	  0.464518	  0.314499	  0.482144	  0.362349	  0.319673	  0.430655	  0.367306	  0.302492	  0.436925	  0.038528	  0.315807	  0.290826	 -0.003345	  0.360232	  0.072329	  0.056917	  0.327862	  0.267519	  0.398503	  0.350486	  0.074933	  0.333946	  0.393181	  0.025442	  0.275274	  0.242616	  0.021963	  0.363398	  0.410372	  0.027677	  0.118509	  0.250163	  0.028883	  0.036951	  0.323279	  0.006483	  0.214353	 -0.242443	  0.009479	  0.183768	
   526	5.260	  0.337903	  1.471044	  0.181632	  0.280563	  1.433627	  0.037649	  0.277234	  1.449427	  0.328893	  0.437189	  0.963439	  0.191389	  0.194756	  0.944820	  0.040660	  0.219121	  0.940186	  0.371068	  0.304082	  0.823252	  0.004382	  0.332549	  0.862918	  0.405949	  0.308053	  0.582646	 -0.060676	  0.288764	  0.478433	  0.041652	  0.286285	  0.550263	  0.464476	  0.314554	  0.482160	  0.362325	  0.319710	  0.430654	  0.367272	  0.302564	  0.436933	  0.038484	  0.315843	  0.290820	 -0.003400	  0.360242	  0.072316	  0.056903	  0.327975	  0.267546	  0.398474	  0.350526	  0.074944	  0.333946	  0.393162	  0.025411	  0.275265	  0.242611	  0.021964	  0.363405	  0.410363	  0.027666	  0.118498	  0.250162	  0.028878	  0.036944	  0.323251	  0.006492	  0.213666	 -0.242482	  0.009478	  0.183826	
   527	5.270	  0.337940	  1.471027	  0.181588	  0.280639	  1.433627	  0.037616	  0.277330	  1.449419	  0.328822	  0.437284	  0.963442	  0.191331	  0.195008	  0.944757	  0.040618	  0.219223	  0.940196	  0.370992	  0.304247	  0.823254	  0.004332	  0.332630	  0.862915	  0.405877	  0.308243	  0.582639	 -0.060738	  0.288876	  0.478434	  0.041598	  0.286327	  0.550291	  0.464439	  0.314609	  0.482155	  0.362300	  0.319764	  0.430646	  0.367254	  0.302652	  0.436924	  0.038447	  0.315887	  0.290809	 -0.003440	  0.360262	  0.072295	  0.056903	  0.328083	  0.267585	  0.398439	  0.350542	  0.074942	  0.333941	  0.393166	  0.025421	  0.275265	  0.242605	  0.021950	  0.363401	  0.410416	  0.027702	  0.118520	  0.250130	  0.028873	  0.036924	  0.323154	  0.006499	  0.213131	 -0.242519	  0.009478	  0.183826	
   528	5.280	  0.338022	  1.471018	  0.181551	  0.280691	  1.433631	  0.037564	  0.277450	  1.449410	  0.328782	  0.437377	  0.963431	  0.191277	  0.195284	  0.944689	  0.040573	  0.219346	  0.940207	  0.370925	  0.304457	  0.823286	  0.004278	  0.332777	  0.862948	  0.405819	  0.308441	  0.582645	 -0.060793	  0.288985	  0.478446	  0.041544	  0.286359	  0.550309	  0.464415	  0.314706	  0.482156	  0.362291	  0.319824	  0.430639	  0.367237	  0.302744	  0.436925	  0.038404	  0.315963	  0.290789	 -0.003474	  0.360250	  0.072274	  0.056900	  0.328166	  0.267602	  0.398420	  0.350559	  0.074924	  0.333933	  0.393164	  0.025400	  0.275268	  0.242612	  0.021941	  0.363416	  0.410410	  0.027701	  0.118523	  0.250123	  0.028877	  0.036898	  0.323545	  0.006504	  0.212606	 -0.242425	  0.009479	  0.183768	
   529	5.290	  0.338051	  1.471020	  0.181508	  0.280727	  1.433634	  0.037500	  0.277534	  1.449394	  0.328739	  0.437478	  0.963430	  0.191242	  0.195546	  0.944620	  0.040518	  0.219469	  0.940217	  0.370870	  0.304592	  0.823292	  0.004237	  0.332946	  0.863000	  0.405775	  0.308610	  0.582652	 -0.060862	  0.289069	  0.478453	  0.041480	  0.286381	  0.550349	  0.464382	  0.314740	  0.482162	  0.362264	  0.319875	  0.430646	  0.367217	  0.302799	  0.436922	  0.038376	  0.316015	  0.290775	 -0.003478	  0.360228	  0.072254	  0.056896	  0.328240	  0.267633	  0.398405	  0.350574	  0.074917	  0.333939	  0.393143	  0.025377	  0.275254	  0.242630	  0.021942	  0.363427	  0.410403	  0.027683	  0.118507	  0.250128	  0.028855	  0.036874	  0.324313	  0.006499	  0.212658	 -0.242550	  0.009478	  0.183854	
   530	5.300	  0.338127	  1.471018	  0.181469	  0.280755	  1.433627	  0.037446	  0.277643	  1.449396	  0.328668	  0.437611	  0.963434	  0.191226	  0.195759	  0.944548	  0.040463	  0.219543	  0.940227	  0.370822	  0.304712	  0.823294	  0.004207	  0.333054	  0.863001	  0.405727	  0.308712	  0.582656	 -0.060911	  0.289140	  0.478446	  0.041447	  0.286418	  0.550379	  0.464363	  0.314772	  0.482165	  0.362246	  0.319927	  0.430665	  0.367205	  0.302867	  0.436915	  0.038352	  0.316042	  0.290765	 -0.003480	  0.360228	  0.072237	  0.056909	  0.328297	  0.267633	  0.398383	  0.350571	  0.074901	  0.333932	  0.393152	  0.025375	  0.275247	  0.242636	  0.021945	  0.363410	  0.410405	  0.027687	  0.118507	  0.250098	  0.028837	  0.036846	  0.324743	  0.006504	  0.212113	 -0.242443	  0.009479	  0.183787	
   531	5.310	  0.338225	  1.471008	  0.181449	  0.280799	  1.433617	  0.037408	  0.277775	  1.449401	  0.328627	  0.437728	  0.963441	  0.191216	  0.195991	  0.944479	  0.040420	  0.219603	  0.940242	  0.370779	  0.304845	  0.823288	  0.004172	  0.333161	  0.863024	  0.405688	  0.308779	  0.582650	 -0.060936	  0.289229	  0.478439	  0.041427	  0.286413	  0.550384	  0.464353	  0.314848	  0.482172	  0.362251	  0.319962	  0.430664	  0.367197	  0.302912	  0.436910	  0.038319	  0.316067	  0.290760	 -0.003478	  0.360251	  0.072242	  0.056909	  0.328364	  0.267638	  0.398358	  0.350594	  0.074893	  0.333937	  0.393175	  0.025383	  0.275252	  0.242652	  0.021958	  0.363408	  0.410412	  0.027705	  0.118507	  0.250094	  0.028842	  0.036850	  0.324655	  0.006509	  0.211782	 -0.242406	  0.009479	  0.183768	
   532	5.320	  0.338286	  1.470992	  0.181417	  0.280871	  1.433625	  0.037385	  0.277822	  1.449397	  0.328571	  0.437819	  0.963453	  0.191208	  0.196203	  0.944429	  0.040387	  0.219700	  0.940276	  0.370735	  0.304968	  0.823296	  0.004156	  0.333278	  0.863047	  0.405656	  0.308874	  0.582638	 -0.060956	  0.289348	  0.478451	  0.041396	  0.286443	  0.550385	  0.464348	  0.314889	  0.482186	  0.362247	  0.319992	  0.430649	  0.367196	  0.302969	  0.436907	  0.038309	  0.316100	  0.290761	 -0.003464	  0.360237	  0.072222	  0.056907	  0.328415	  0.267646	  0.398347	  0.350586	  0.074899	  0.333939	  0.393152	  0.025357	  0.275239	  0.242644	  0.021963	  0.363412	  0.410365	  0.027677	  0.118505	  0.250097	  0.028830	  0.036847	  0.325297	  0.006508	  0.211568	 -0.242443	  0.009479	  0.183787	
   533	5.330	  0.338381	  1.470987	  0.181391	  0.280974	  1.433627	  0.037369	  0.277930	  1.449399	  0.328544	  0.437948	  0.963459	  0.191210	  0.196393	  0.944379	  0.040346	  0.219818	  0.940283	  0.370714	  0.305129	  0.823312	  0.004137	  0.333350	  0.863056	  0.405654	  0.308960	  0.582633	 -0.060959	  0.289397	  0.478453	  0.041389	  0.286449	  0.550377	  0.464339	  0.314873	  0.482190	  0.362227	  0.320023	  0.430642	  0.367204	  0.303051	  0.436903	  0.038298	  0.316165	  0.290760	 -0.003447	  0.360237	  0.072213	  0.056900	  0.328444	  0.267661	  0.398354	  0.350575	  0.074895	  0.333930	  0.393152	  0.025341	  0.275228	  0.242625	  0.021948	  0.363417	  0.410352	  0.027648	  0.118497	  0.250046	  0.028824	  0.036857	  0.324494	  0.006522	  0.210732	 -0.242571	  0.009480	  0.183746	
   534	5.340	  0.338483	  1.470978	  0.181374	  0.281040	  1.433607	  0.037333	  0.278009	  1.449396	  0.328511	  0.438074	  0.963466	  0.191223	  0.196600	  0.944311	  0.040296	  0.219881	  0.940288	  0.370695	  0.305245	  0.823317	  0.004129	  0.333466	  0.863077	  0.405634	  0.308977	  0.582617	 -0.060955	  0.289437	  0.478448	  0.041374	  0.286413	  0.550374	  0.464332	  0.314881	  0.482167	  0.362228	  0.320032	  0.430645	  0.367208	  0.303105	  0.436902	  0.038290	  0.316211	  0.290762	 -0.003443	  0.360235	  0.072215	  0.056899	  0.328481	  0.267675	  0.398361	  0.350599	  0.074895	  0.333930	  0.393144	  0.025323	  0.275232	  0.242653	  0.021950	  0.363410	  0.410394	  0.027669	  0.118499	  0.250089	  0.028816	  0.036858	  0.326219	  0.006507	  0.211346	 -0.242425	  0.009479	  0.183768	
   535	5.350	  0.338564	  1.470979	  0.181351	  0.281124	  1.433601	  0.037309	  0.278084	  1.449405	  0.328473	  0.438172	  0.963448	  0.191251	  0.196726	  0.944293	  0.040252	  0.219943	  0.940313	  0.370689	  0.305328	  0.823322	  0.004123	  0.333603	  0.863107	  0.405602	  0.309043	  0.582630	 -0.060957	  0.289515	  0.478458	  0.041366	  0.286346	  0.550347	  0.464337	  0.314914	  0.482162	  0.362245	  0.320060	  0.430645	  0.367216	  0.303170	  0.436909	  0.038289	  0.316253	  0.290778	 -0.003446	  0.360239	  0.072215	  0.056909	  0.328543	  0.267683	  0.398360	  0.350593	  0.074904	  0.333926	  0.393117	  0.025296	  0.275230	  0.242666	  0.021951	  0.363417	  0.410381	  0.027646	  0.118499	  0.250100	  0.028813	  0.036861	  0.325999	  0.006510	  0.211159	 -0.242568	  0.009478	  0.183854	
   536	5.360	  0.338667	  1.470992	  0.181354	  0.281282	  1.433585	  0.037317	  0.278207	  1.449428	  0.328454	  0.438242	  0.963436	  0.191290	  0.196895	  0.944292	  0.040239	  0.219992	  0.940342	  0.370690	  0.305399	  0.823324	  0.004122	  0.333635	  0.863096	  0.405630	  0.309145	  0.582647	 -0.060949	  0.289589	  0.478481	  0.041361	  0.286337	  0.550321	  0.464340	  0.314949	  0.482176	  0.362264	  0.320086	  0.430640	  0.367220	  0.303225	  0.436922	  0.038284	  0.316267	  0.290790	 -0.003448	  0.360257	  0.072206	  0.056921	  0.328586	  0.267663	  0.398350	  0.350580	  0.074893	  0.333934	  0.393144	  0.025321	  0.275237	  0.242661	  0.021942	  0.363425	  0.410383	  0.027641	  0.118511	  0.250154	  0.028829	  0.036880	  0.325331	  0.006518	  0.210762	 -0.242443	  0.009478	  0.183805	
